gss_code,five_min_area,count_5m,ten_min_area,count_10m,fifteen_min_area,count_15m,twenty_min_area,count_20m,twenty_five_min_area,count_25m,twenty_five_plus_area,count_25_plus,ward_name.x,borough_name,borough_area,os_area,open_space_with_access,med_caring,med_enjoying,med_learning,med_living,med_supplying,med_div_score,med_prox_score,med_total_score,med_func_comp,med_log_func_comp,ward_name.y,ward_hectares,borough.x,ward_name2,borough.y,ward_name,year,population,hectares,square_kilometres,population_per_hectare,population_per_square_kilometre
E05000090,340000.62990724,"34",839995.42005173,"84",849993.89993875,"85",230001.94005935,"23",69999.72995252,"7",330003.50006307,"33",Fryent,Brent,2659394.76,1043936.982,897219.9254,2,1,0,2,2,0.8,0.6,1.4,2.2,0.78845736036427,Fryent,265.938,Brent,Fryent,Brent,Fryent,"2022","14821",265.8,2.658,55.7599699,5575.99699
E05000091,260002.56998622,"26",689999.61994978,"69",139999.60002019,"14",30000.03999542,"3",,,,,Harlesden,Brent,1113706.465,98925.48434,4292.893885,0,2,0,4,3,0.6,0.8,1.6,1.4,0.336472236621213,Harlesden,111.37,Brent,Harlesden,Brent,Harlesden,"2022","16248",111.5,1.115,145.7219731,14572.19731
E05000092,210003.55998056,"21",569995.39994583,"57",259997.3101471,"26",89997.03998771,"9",,,,,Kensal Green,Brent,1120046.11,77729.13642,892.7101031,12,40,1,8,34,1,0.8,1.6,19,2.94443897916644,Kensal Green,112.008,Brent,Kensal Green,Brent,Kensal Green,"2022","15123",112.1,1.121,134.9063336,13490.63336
E05000093,269998.87994944,"27",479995.99005392,"48",450005.58001392,"45",409998.67008719,"41",419996.02992906,"42",230000.94001609,"23",Kenton,Brent,2243128.835,381350.479,225950.5018,2,10,1,4,15,1,0.6,1.4,6.2,1.82454929205105,Kenton,224.315,Brent,Kenton,Brent,Kenton,"2022","12853",225,2.25,57.12444444,5712.444444
E05000094,210000.94999697,"21",320004.76002793,"32",259997.50993465,"26",110001.18004712,"11",39999.60995842,"4",9999.7499945,"1",Kilburn,Brent,943995.545,104946.662,34032.44577,1,2,0,3,2,0.8,0.8,1.4,2.2,0.78845736036427,Kilburn,94.4,Brent,Kilburn,Brent,Kilburn,"2022","18410",94.4,0.944,195.0211864,19502.11864
E05000095,140002.02997274,"14",449998.02997841,"45",359997.44007862,"36",179999.04994654,"18",180001.69001331,"18",120000.90996021,"12",Mapesbury,Brent,1393470.57,134454.4394,45887.49698,6,3,0,5,1,0.8,0.6,1.6,3,1.09861228866811,Mapesbury,139.347,Brent,Mapesbury,Brent,Mapesbury,"2022","16074",139.4,1.394,115.3084648,11530.84648
E05000096,249998.44991673,"25",609993.89997691,"61",410002.67011104,"41",369999.15007599,"37",259995.03998147,"26",750005.03999082,"75",Northwick Park,Brent,2679938.38,857603.5415,495738.6443,7,17,3,8,22,1,0.4,1.2,12.6,2.53369681395743,Northwick Park,267.991,Brent,Northwick Park,Brent,Northwick Park,"2022","12390",267.3,2.673,46.35241302,4635.241302
E05000097,530004.66997978,"53",839994.49017385,"84",469995.81978189,"47",300000.79016561,"30",180001.87996224,"18",39999.80998991,"4",Preston,Brent,2388247.58,457717.9903,210291.105,1,4,1,2,2,0.6,0.8,1.4,2,0.693147180559945,Preston,238.828,Brent,Preston,Brent,Preston,"2022","16137",239.5,2.395,67.37787056,6737.787056
E05000098,289995.72003868,"29",560003.97988208,"56",399998.08008046,"40",220001.1800213,"22",30000.0499951,"3",,,Queens Park,Brent,1485622.17,282461.9213,221697.5983,5,13.5,0,4,11,0.8,0.8,1.4,7.4,2.00148000021012,Queens Park,148.562,Brent,Queens Park,Brent,Queens Park,"2022","15766",148.9,1.489,105.883143,10588.3143
E05000099,380001.12004035,"38",699998.08006966,"70",680000.69996846,"68",270002.08003029,"27",9999.7499945,"1",,,Queensbury,Brent,2051244.505,280611.1603,124174.8075,2,6,0,3,3,0.8,0.8,1.6,3.8,1.33500106673234,Queensbury,205.124,Brent,Queensbury,Brent,Queensbury,"2022","19660",205,2.05,95.90243902,9590.243902
E05000100,660003.63999297,"66",1229989.6299329,"123",910006.06997519,"91",439999.44005954,"44",210002.57001902,"21",610000.54990078,"61",Stonebridge,Brent,4050630.67,657170.9888,270983.9612,1,3,1,3,5,0.8,0.6,1.4,2.6,0.955511445027436,Stonebridge,405.063,Brent,Stonebridge,Brent,Stonebridge,"2022","20982",405.5,4.055,51.74352651,5174.352651
E05000101,270001.05990487,"27",400002.07010472,"40",389998.21996967,"39",500004.02008949,"50",269995.07997329,"27",259998.42997712,"26",Sudbury,Brent,2124778.295,734509.6607,412184.8921,1,1,0,2,3,0.8,0.6,1.4,1.4,0.336472236621213,Sudbury,212.48,Brent,Sudbury,Brent,Sudbury,"2022","16314",213,2.13,76.5915493,7659.15493
E05000102,289995.41989246,"29",750000.70014981,"75",710004.60985506,"71",569997.88014408,"57",250001.08996711,"25",229999.10004368,"23",Tokyngton,Brent,2759198.68,545345.8709,117469.5794,0,1,0,2,3,0.6,0.6,1.2,1.2,0.182321556793955,Tokyngton,275.917,Brent,Tokyngton,Brent,Tokyngton,"2022","24137",276.4,2.764,87.32633864,8732.633864
E05000103,430001.05989215,"43",1000002.72004626,"100",339994.98004171,"34",59999.14994583,"6",40002.3000236,"4",450004.28999067,"45",Welsh Harp,Brent,2318944.49,789477.7059,530142.6059,2,0.5,1,2,1,0.8,0.8,1.4,1.6,0.470003629245736,Welsh Harp,231.897,Brent,Welsh Harp,Brent,Welsh Harp,"2022","13994",231.2,2.312,60.52768166,6052.768166
E05000104,30000.90000731,"3",200000.81001874,"20",430005.14006706,"43",569996.52985332,"57",179999.91004115,"18",200002.99997339,"20",Wembley Central,Brent,1604223.58,322120.59,182952.6205,8,33,15,16,36,1,0.4,1.4,21.6,3.07269331469012,Wembley Central,160.424,Brent,Wembley Central,Brent,Wembley Central,"2022","18629",160.3,1.603,116.21335,11621.335
E05000105,120001.93000348,"12",550001.33995559,"55",590005.65006575,"59",160000.73995038,"16",49999.38003412,"5",60000.79996944,"6",Willesden Green,Brent,1548052.61,570173.6646,386309.9081,10,74,6,16,38,1,0.6,1.6,28.8,3.3603753871419,Willesden Green,154.803,Brent,Willesden Green,Brent,Willesden Green,"2022","16365",154.7,1.547,105.7853911,10578.53911
E05000106,560002.37990894,"56",1239993.35006326,"124",1310008.07002992,"131",699998.09998577,"70",409997.28997995,"41",650001.50996548,"65",Bickley,Bromley,4869089.24,1047055.214,278605.612,1,2,0,1,2,0.8,0.6,1.4,1.8,0.587786664902119,Bickley,486.913,Bromley,Bickley,Bromley,Bickley,"2022","16867",486.9,4.869,34.64161019,3464.161019
E05000107,200004.63999641,"20",370000.82001665,"37",705279.10549395,"70",1079965.94314256,"107",299998.94011171,"30",5639970.19952158,"567",Biggin Hill,Bromley,8280370.39,6015724.456,509169.0092,1,2,0,2,4,0.8,0,0.8,1.8,0.587786664902119,Biggin Hill,828.039,Bromley,Biggin Hill,Bromley,Biggin Hill,"2022","10828",828.2,8.282,13.07413668,1307.413668
E05000108,660004.32000746,"66",1580001.59020962,"158",880006.90998809,"88",879994.40988237,"88",639995.89998964,"64",3649995.06999513,"365",Bromley Common and Keston,Bromley,8308216.74,4868221.611,1103434.732,0,2,0,4,4,0.6,0.2,1,2.4,0.8754687373539,Bromley Common and Keston,830.82,Bromley,Bromley Common and Keston,Bromley,Bromley Common and Keston,"2022","17824",832.1,8.321,21.42050234,2142.050234
E05000109,309995.88000754,"31",880006.21995997,"88",930000.23999205,"93",739994.5300311,"74",310001.53995459,"31",550004.0500226,"55",Bromley Town,Bromley,3716584.74,654683.7703,300418.1005,2,7,2,2,5,1,0.6,1.4,4.4,1.48160454092422,Bromley Town,371.656,Bromley,Bromley Town,Bromley,Bromley Town,"2022","21462",371.8,3.718,57.72458311,5772.458311
E05000110,409995.29013779,"41",1069995.30987689,"107",1000914.64320596,"100",829999.28995758,"83",600004.77991509,"60",8636134.69808416,"862",Chelsfield and Pratts Bottom,Bromley,12563169.03,8590933.105,1039841.141,1,3,1,4,3,0.8,0,0.8,1.8,0.587786664902119,Chelsfield and Pratts Bottom,1256.32,Bromley,Chelsfield and Pratts Bottom,Bromley,Chelsfield and Pratts Bottom,"2022","15600",1256.2,12.562,12.41840471,1241.840471
E05000111,500005.0598863,"50",1029993.05016329,"103",1259999.64006448,"126",1219995.65993501,"122",880001.78008439,"88",5550002.88987688,"555",Chislehurst,Bromley,10441236.33,6168280.668,3384810.785,1,6,0,2,6,0.6,0,1,2.8,1.02961941718116,Chislehurst,1044.12,Bromley,Chislehurst,Bromley,Chislehurst,"2022","17039",1044.9,10.449,16.30682362,1630.682362
E05000112,399992.12998265,"40",800003.96999714,"80",799997.67998555,"80",210003.7900122,"21",70000.6899962,"7",20000.31000109,"2",Clock House,Bromley,2266433.46,367950.4836,219534.3299,5,11,1,6,8,0.8,0.8,1.6,5.6,1.7227665977411,Clock House,226.647,Bromley,Clock House,Bromley,Clock House,"2022","17191",226.6,2.266,75.86496028,7586.496028
E05000113,400006.92004173,"40",1020002.08988699,"102",1009997.78005219,"101",480004.31006769,"48",209998.46996194,"21",189998.79002465,"19",Copers Cope,Bromley,3286947.935,550260.6085,14977.02154,1,5,1,3,0,0.8,0.6,1.4,1.2,0.182321556793955,Copers Cope,328.692,Bromley,Copers Cope,Bromley,Copers Cope,"2022","17219",328.6,3.286,52.40109556,5240.109556
E05000114,489999.72989069,"49",1019999.05011881,"102",918584.20672393,"92",749994.57983978,"75",510000.91998398,"51",9551697.87497725,"954",Cray Valley East,Bromley,13278628.32,10123153.74,909014.2026,0,3,3,2,1,0.8,0,0.8,1.8,0.587786664902119,Cray Valley East,1327.866,Bromley,Cray Valley East,Bromley,Cray Valley East,"2022","16833",1328.8,13.288,12.66782059,1266.782059
E05000115,130001.30001644,"13",429996.01995613,"43",810003.68007439,"81",779997.82001364,"78",549998.12999085,"55",1220003.95001552,"122",Cray Valley West,Bromley,3938484.385,920710.4388,485269.5369,3.5,8,1,2,7,1,0.4,1.2,4,1.38629436111989,Cray Valley West,393.85,Bromley,Cray Valley West,Bromley,Cray Valley West,"2022","17732",393.8,3.938,45.02793296,4502.793296
E05000116,349998.50001152,"35",630002.06010941,"63",429999.83993219,"43",330003.28998208,"33",200001.53998321,"20",299996.94002447,"30",Crystal Palace,Bromley,2291141.11,1127038.378,691710.2278,2,22,2,6,4,1,0.6,1.4,5.8,1.75785791755237,Crystal Palace,229.114,Bromley,Crystal Palace,Bromley,Crystal Palace,"2022","13976",229.3,2.293,60.95071958,6095.071958
E05000117,100001.41005354,"10",329997.39991746,"33",340003.74008641,"34",289997.04998074,"29",280001.11997987,"28",27715911.5057928,"2771",Darwin,Bromley,29039636.39,25708901.89,3396181.448,0,5,1,1,0,0.6,0,0.6,1.6,0.470003629245735,Darwin,2903.96,Bromley,Darwin,Bromley,Darwin,"2022","5558",2903.5,29.035,1.914241433,191.4241433
E05000118,380004.90001949,"38",559998.65999824,"56",579994.79995677,"58",720005.03999323,"72",819996.08994684,"82",3960007.18007058,"396",Farnborough and Crofton,Bromley,7005827.13,3427289.015,1617662.79,2,9,1,5,5,1,0,1,4.6,1.52605630349505,Farnborough and Crofton,700.584,Bromley,Farnborough and Crofton,Bromley,Farnborough and Crofton,"2022","15549",699.5,6.995,22.22873481,2222.873481
E05000119,450002.5699672,"45",1039998.39999407,"104",1120008.39004545,"112",1219990.91989793,"122",840005.98011989,"84",6189991.57997971,"619",Hayes and Coney Hall,Bromley,10823008.13,7458012.147,2104635.825,1,4,1,4,4,0.8,0,1,2.8,1.02961941718116,Hayes and Coney Hall,1082.306,Bromley,Hayes and Coney Hall,Bromley,Hayes and Coney Hall,"2022","17164",1081.7,10.817,15.86761579,1586.761579
E05000120,539992.84999725,"54",1120008.6799412,"112",1040000.86002834,"104",409999.89999645,"41",350002.03000605,"35",1710001.03993959,"171",Kelsey and Eden Park,Bromley,5198959.225,2219732.593,494791.9296,1,8,1,5,6,1,0.6,1.4,4.2,1.43508452528932,Kelsey and Eden Park,519.895,Bromley,Kelsey and Eden Park,Bromley,Kelsey and Eden Park,"2022","17681",520,5.2,34.00192308,3400.192308
E05000121,190000.81002847,"19",469994.49008498,"47",550003.49990916,"55",309998.88005391,"31",539998.5999949,"54",380002.25995288,"38",Mottingham and Chislehurst North,Bromley,2441838.205,1073827.127,265769.7998,2,11,1,2,4,0.8,0.4,1.2,3.8,1.33500106673234,Mottingham and Chislehurst North,244.184,Bromley,Mottingham and Chislehurst North,Bromley,Mottingham and Chislehurst North,"2022","10549",244.9,2.449,43.07472438,4307.472438
E05000122,240003.49002457,"24",599997.26991393,"60",779997.93007914,"78",660005.79013272,"66",530003.50990391,"53",1419994.26998793,"142",Orpington,Bromley,4256199.59,1049001.137,498675.5933,2,4,2,2,4,1,0.4,1.2,2.8,1.02961941718116,Orpington,425.616,Bromley,Orpington,Bromley,Orpington,"2022","16152",425.6,4.256,37.95112782,3795.112782
E05000123,480001.53996813,"48",840004.50999921,"84",499992.85997679,"50",289997.58009325,"29",229999.13995788,"23",630001.9900619,"63",Penge and Cator,Bromley,2959729.225,736816.0912,215115.8407,0,3,0,2,2,0.6,0.6,1.2,1.4,0.336472236621213,Penge and Cator,295.972,Bromley,Penge and Cator,Bromley,Penge and Cator,"2022","18608",295.7,2.957,62.9286439,6292.86439
E05000124,170000.01001324,"17",519995.66991256,"52",700008.65008666,"70",719997.02996068,"72",359997.43999556,"36",1860003.00014033,"186",Petts Wood and Knoll,Bromley,4301310.73,1047336.597,597957.631,2,1,2,3,0,0.6,0.2,1,1.2,0.182321556793955,Petts Wood and Knoll,430.127,Bromley,Petts Wood and Knoll,Bromley,Petts Wood and Knoll,"2022","15388",430.2,4.302,35.76940958,3576.940958
E05000125,520001.85997419,"52",900000.99009104,"90",469996.20997624,"47",409997.54992727,"41",429998.65010672,"43",1260005.89997488,"126",Plaistow and Sundridge,Bromley,4000907.62,1612633.025,116371.0182,1,5,1,4,6,1,0.4,1.2,3.4,1.22377543162212,Plaistow and Sundridge,400.094,Bromley,Plaistow and Sundridge,Bromley,Plaistow and Sundridge,"2022","16949",399.3,3.993,42.44678187,4244.678187
E05000126,140000.21000053,"14",490002.30000791,"49",500001.50990684,"50",619999.37996616,"62",349999.11999428,"35",349995.1200995,"35",Shortlands,Bromley,2456676.36,74090.21189,49463.75572,1,4,0,3,9,0.8,0.4,1.2,4,1.38629436111989,Shortlands,245.665,Bromley,Shortlands,Bromley,Shortlands,"2022","10604",245.6,2.456,43.17589577,4317.589577
E05000127,230003.98006389,"23",879997.36007821,"88",769994.28987648,"77",539994.71005264,"54",320002.13004405,"32",1680004.77983993,"168",West Wickham,Bromley,4410463.59,1403650.654,467221.1953,4,9,1,4,11,0.8,0.4,1,5.8,1.75785791755237,West Wickham,441.047,Bromley,West Wickham,Bromley,West Wickham,"2022","15775",441.3,4.413,35.7466576,3574.66576
E05000128,189996.8300192,"19",399999.71001936,"40",170000.31999543,"17",,,,,,,Belsize,Camden,780566.535,9811.523315,2275.220866,11,16,3,8,9,1,0.8,1.8,9.4,2.24070968927596,Belsize,78.057,Camden,Belsize,Camden,Belsize,"2022","14531",78,0.78,186.2948718,18629.48718
E05000129,9999.7499945,"1",70000.6999972,"7",249993.41002796,"25",290002.43994881,"29",290000.40002607,"29",99998.58995573,"10",Bloomsbury,Camden,1020926.795,93475.08113,47590.62908,366,2153,306,269,1473,1,0.4,1.4,913.4,6.8171739007509,Bloomsbury,102.091,Camden,Bloomsbury,Camden,Bloomsbury,"2022","12337",102.1,1.021,120.8325171,12083.25171
E05000131,110000.49998624,"11",279998.82005999,"28",299997.14997204,"30",39999.8299896,"4",9999.7499945,"1",,,Cantelowes,Camden,759312.485,55964.1778,24923.94741,1,4,1,2,0,0.8,0.8,1.4,1.8,0.587786664902119,Cantelowes,75.933,Camden,Cantelowes,Camden,Cantelowes,"2022","14355",75.8,0.758,189.3799472,18937.99472
E05000132,100000.57995813,"10",330002.91000181,"33",220002.12998156,"22",149999.00003345,"15",129999.82994448,"13",60000.95000131,"6",Fortune Green,Camden,1006509.455,185314.7481,102455.3235,8,15,4,4,9,1,0.6,1.4,8,2.07944154167984,Fortune Green,100.652,Camden,Fortune Green,Camden,Fortune Green,"2022","13814",100.5,1.005,137.4527363,13745.27363
E05000133,249999.1100462,"25",580002.97985753,"58",459998.68001778,"46",159999.68998986,"16",30000.06999539,"3",80000.44999119,"8",Frognal and Fitzjohns,Camden,1530216.52,86598.49283,38409.84783,2,7,4,3,5,0.8,0.8,1.4,2.8,1.02961941718116,Frognal and Fitzjohns,153.023,Camden,Frognal and Fitzjohns,Camden,Frognal and Fitzjohns,"2022","14085",153.3,1.533,91.87866928,9187.866928
E05000134,139998.55997723,"14",400001.37995965,"40",149997.35001086,"15",9999.74999469,"1",,,,,Gospel Oak,Camden,692304.18,110409.2335,29996.47031,1,4,1,3,2,1,0.8,1.7,2.6,0.955511445027436,Gospel Oak,69.232,Camden,Gospel Oak,Camden,Gospel Oak,"2022","13041",69.1,0.691,188.7264834,18872.64834
E05000135,550000.19004529,"55",1019999.31003454,"102",280004.12002678,"28",159997.29003753,"16",109999.36007654,"11",320004.05996566,"32",Hampstead Town,Camden,2449387.45,1321356.66,1230693.799,1,3,1,2,2,0.8,0.8,1.4,1.4,0.336472236621213,Hampstead Town,244.939,Camden,Hampstead Town,Camden,Hampstead Town,"2022","12451",245,2.45,50.82040816,5082.040816
E05000136,89998.85996146,"9",250000.04002161,"25",269999.629997,"27",110000.96001545,"11",10000.5800061,"1",,,Haverstock,Camden,731760.78,59880.75726,32241.81746,0,3,1,2,1,0.6,0.6,1.4,1.6,0.470003629245735,Haverstock,73.177,Camden,Haverstock,Camden,Haverstock,"2022","14229",73.2,0.732,194.3852459,19438.52459
E05000137,509999.10994526,"51",429999.57998315,"43",280004.11994379,"28",449996.80997111,"45",280002.50008742,"28",1309994.20998115,"131",Highgate,Camden,3239257.78,2113361.016,1810223.864,8,11,1,4,2,1,0.4,1,5.4,1.68639895357023,Highgate,323.926,Camden,Highgate,Camden,Highgate,"2022","12016",324.2,3.242,37.06354102,3706.354102
E05000138,40000.64000151,"4",20000.12996879,"2",99997.79002575,"10",290003.65007118,"29",370000.90001823,"37",380000.78996262,"38",Holborn and Covent Garden,Camden,1194918.17,89607.53371,39892.50288,366,2153,306,269,1473,1,0.2,1.2,913.4,6.8171739007509,Holborn and Covent Garden,119.493,Camden,Holborn and Covent Garden,Camden,Holborn and Covent Garden,"2022","15544",120.1,1.201,129.4254788,12942.54788
E05000139,149998.79000086,"15",219999.89998032,"22",470000.4500167,"47",130001.35001823,"13",9999.56996171,"1",49998.57002372,"5",Kentish Town,Camden,1028979.09,54980.20389,15647.6219,1,11,2,2,0,0.8,0.6,1.4,3.2,1.16315080980568,Kentish Town,102.895,Camden,Kentish Town,Camden,Kentish Town,"2022","15993",102.8,1.028,155.57393,15557.393
E05000140,9999.74999469,"1",190003.28006152,"19",139999.54001944,"14",219996.85993316,"22",69999.52008522,"7",60000.12999062,"6",Kilburn,Camden,685154.86,92125.97328,62953.0448,0,6,1,1,0,0.6,0.4,1.2,1.6,0.470003629245735,Kilburn,68.518,Camden,Kilburn,Camden,Kilburn,"2022","14205",68.6,0.686,207.0699708,20706.99708
E05000141,10000.570006,"1",120000.2899814,"12",119999.89008244,"12",200001.66994849,"20",119998.26997657,"12",30000.8800063,"3",King's Cross,Camden,611352.255,82291.33943,21957.62275,366,2153,306,269,1473,1,0.4,1.4,913.4,6.8171739007509,King's Cross,61.138,Camden,King's Cross,Camden,King's Cross,"2022","13335",61,0.61,218.6065574,21860.65574
E05000142,110001.33999771,"11",399999.43995685,"40",479998.41003928,"48",250005.81008544,"25",69997.23000152,"7",39999.48000782,"4",Regent's Park,Camden,1349553.235,364040.6709,311158.7367,2,16,0,3,13,0.8,0.6,1.4,6.8,1.91692261218206,Regent's Park,134.956,Camden,Regent's Park,Camden,Regent's Park,"2022","15422",135,1.35,114.237037,11423.7037
E05000143,149999.83004445,"15",299995.45986889,"30",439999.04007937,"44",250000.63995552,"25",130002.48000912,"13",110002.94002001,"11",St. Pancras and Somers Town,Camden,1398920.55,189802.8196,78168.31611,1,4,3,3,1,1,0.6,1.4,2,0.693147180559946,St. Pancras and Somers Town,139.889,Camden,St. Pancras and Somers Town,Camden,St Pancras and Somers Town,"2022","20658",140,1.4,147.5571429,14755.71429
E05000144,29999.8899636,"3",240000.02003028,"24",460001.37008365,"46",289998.07994222,"29",130002.34006023,"13",99997.9499765,"10",Swiss Cottage,Camden,1256730.325,181649.2628,145654.5872,24,116,11,10,104,1,0.6,1.6,53,3.97029191355212,Swiss Cottage,125.671,Camden,Swiss Cottage,Camden,Swiss Cottage,"2022","15238",125.7,1.257,121.2251392,12122.51392
E05000145,119999.07007034,"12",269997.9199883,"27",309998.55999168,"31",90000.86996464,"9",40000.6400021,"4",40000.61000112,"4",West Hampstead,Camden,887294.74,83640.02924,11918.09215,37,69,17,21,46,1,0.6,1.6,38,3.63758615972639,West Hampstead,88.729,Camden,West Hampstead,Camden,West Hampstead,"2022","14739",88.7,0.887,166.1668546,16616.68546
E05000146,329997.6899971,"33",749998.48994856,"75",440002.71000678,"44",50001.2200073,"5",,,29999.06003443,"3",Addiscombe,Croydon,1588078.38,37258.765,0.0001,1,9,1,2,8,1,0.8,1.6,4.2,1.43508452528932,Addiscombe,158.808,Croydon,Addiscombe,Croydon,Addiscombe,"2022","18701",159.5,1.595,117.2476489,11724.76489
E05000147,240001.80000202,"24",620001.78996881,"62",719995.23007251,"72",639995.27992954,"64",320002.5900742,"32",170002.31000008,"17",Ashburton,Croydon,2711715.05,602503.5112,394231.6405,5,3,0,2,4,0.6,0.6,1.2,2.4,0.8754687373539,Ashburton,271.173,Croydon,Ashburton,Croydon,Ashburton,"2022","14611",271.4,2.714,53.83566691,5383.566691
E05000148,190001.27997525,"19",710000.47004788,"71",429998.65001992,"43",60000.9500024,"6",30000.8900063,"3",9999.7499945,"1",Bensham Manor,Croydon,1441462.6,111910.7718,54801.86636,1,1,3,3,5,1,0.8,1.6,2.4,0.8754687373539,Bensham Manor,144.147,Croydon,Bensham Manor,Croydon,Bensham Manor,"2022","17534",144.6,1.446,121.2586445,12125.86445
E05000149,469996.26005664,"47",1160001.04976241,"116",759995.74012325,"76",230004.90002593,"23",60000.1199901,"6",9999.7499945,"1",Broad Green,Croydon,2661950.685,121122.1484,91425.27746,0,3,1,2,7,0.6,0.8,1.4,2.2,0.78845736036427,Broad Green,266.195,Croydon,Broad Green,Croydon,Broad Green,"2022","23519",266.7,2.667,88.18522685,8818.522685
E05000150,279998.61002925,"28",649990.20990263,"65",919997.59998575,"92",560006.58003184,"56",780002.36995286,"78",4541713.27162801,"453",Coulsdon East,Croydon,7743610.175,4399869.06,3580136.027,2,4,0,3,2,0.8,0,0.8,2.4,0.8754687373539,Coulsdon East,774.358,Croydon,Coulsdon East,Croydon,Coulsdon East,"2022","12583",774.3,7.743,16.25080718,1625.080718
E05000151,350000.31998376,"35",600002.98994419,"60",496886.65516016,"49",606729.98211361,"61",608536.24433749,"61",2351725.6870948,"236",Coulsdon West,Croydon,4991429.295,854848.4098,108137.251,2,3,1,4,2,0.8,0.2,1,1.8,0.587786664902119,Coulsdon West,499.147,Croydon,Coulsdon West,Croydon,Coulsdon West,"2022","16969",499.5,4.995,33.97197197,3397.197197
E05000152,619999.54999993,"62",880006.85995613,"88",759999.43985314,"76",629994.23014061,"63",299997.78995256,"30",399999.92005226,"40",Croham,Croydon,3527082.875,674844.374,435538.7815,1,3,0,2,2,0.6,0.6,1.2,1.4,0.336472236621213,Croham,352.705,Croydon,Croham,Croydon,Croham,"2022","17382",352.3,3.523,49.33863185,4933.863185
E05000153,489997.78013289,"49",1070001.70997073,"107",899993.54990797,"90",260001.18004235,"26",200000.18995868,"20",819998.64996556,"82",Fairfield,Croydon,3772225.885,658496.2736,548035.1541,1,2,1,3,0,0.6,0.6,1.2,1.4,0.336472236621213,Fairfield,377.221,Croydon,Fairfield,Croydon,Fairfield,"2022","30959",376.5,3.765,82.22841965,8222.841965
